order_id,cust_id,transaction_amount,order_date,ship_type,sales_lead,department,cancelled
1936,CID000-942,116.34,02/06/2020,SAD,Jared Henson,Office,FALSE
1937,CID000-1672,348.78,06/03/2020,STD,Dalton Obrien,Office,FALSE
1938,CID000-1264,134.26,10/04/2020,NED,Kameko Gilbert,Electronics,FALSE
1939,CID000-1758,200.07,05/05/2020,NED,Kelsey Spears,Branding,FALSE
1940,CID000-1611,258.72,16/08/2019,NED,Lacey Ayers,Electronics,FALSE
1941,CID000-1769,25.34,26/10/2019,EXP,Rhonda Meyer,Electronics,FALSE
1942,CID000-577,256.24,17/04/2019,NED,Cole Mcpherson,Electronics,FALSE
1943,CID000-467,324.01,31/03/2020,STD,Baker Rich,Branding,FALSE
1944,CID000-1268,25.84,29/06/2019,STD,Elijah Daugherty,Electronics,FALSE
1945,CID000-848,467.83,16/06/2020,STD,Jillian Crane,Electronics,FALSE
1946,CID000-423,199.09,15/02/2019,EXP,Blair Howard,Branding,FALSE
1947,CID000-685,58.25,05/01/2019,SAD,Elizabeth Cervantes,Electronics,FALSE
1948,CID000-1485,14.18,21/04/2020,NED,Lee Stephens,Electronics,FALSE
1949,CID000-1696,172.74,03/04/2020,SAD,Griffith Lindsey,Office,FALSE
1950,CID000-844,123.46,01/01/2019,STD,Roanna Barton,Electronics,FALSE
1951,CID000-1094,114.57,18/04/2019,STD,Julian Burnett,Office,FALSE
1952,CID000-945,92.26,31/01/2019,SAD,Jarrod Wooten,Office,1
1953,CID000-1451,489.34,04/03/2019,EXP,Reuben Nguyen,Electronics,FALSE
1954,CID000-1296,382.59,06/01/2020,NED,Lane Orr,Office,FALSE
1955,CID000-1015,439.33,29/04/2020,STD,Jesse Tanner,Branding,FALSE
1956,CID000-1671,182.37,08/03/2020,NED,Ira Weber,Electronics,FALSE
1957,CID000-528,319.83,16/01/2019,SAD,Justin Manning,Electronics,FALSE
1958,CID000-1242,137.51,20/05/2019,STD,Alec Ruiz,Branding,FALSE
1959,CID000-1136,428.24,02/07/2019,NED,Kellie Bullock,Branding,FALSE
1960,CID000-1283,388.48,20/09/2019,NED,Emmanuel Ratliff,Office,FALSE
1961,CID000-821,351.86,01/12/2019,STD,Kelly Cooke,Electronics,FALSE
1962,CID000-343,75.34,15/03/2019,SAD,Hilda Boyd,Electronics,FALSE
1963,CID000-1179,280.42,07/07/2020,SAD,Slade Richardson,Electronics,FALSE
1964,CID000-1769,7.67,16/05/2019,STD,Kamal Glass,Office,FALSE
1965,CID000-1648,198.78,09/06/2020,SAD,Rose Prince,Office,FALSE
1966,CID000-592,172.05,14/08/2019,NED,Rhona Peters,Office,FALSE
1967,CID000-1495,18.22,30/06/2019,SAD,Vance Vega,Branding,FALSE
1968,CID000-1389,163.17,09/09/2019,NED,Edward Watson,Branding,FALSE
1969,CID000-554,58.08,05/02/2019,EXP,Brock Ortega,Electronics,FALSE
1970,CID000-1409,148.92,01/03/2020,STD,David Odonnell,Office,FALSE
1971,CID000-375,342.72,15/10/2019,NED,Megan Harrington,Branding,FALSE
1972,CID000-1044,193.62,06/03/2019,SAD,Aurelia Charles,Office,FALSE
1973,CID000-1427,183.04,25/01/2020,SAD,Myles Everett,Electronics,FALSE
1974,CID000-1296,238.29,01/01/2019,SAD,Geoffrey Kline,Electronics,FALSE
1975,CID000-748,385.16,10/07/2019,NED,Hanae Skinner,Electronics,FALSE
1976,CID000-1102,467.42,30/10/2019,STD,Macon Rhodes,Office,FALSE
1977,CID000-567,341.45,05/03/2019,EXP,Cooper Castillo,Electronics,1
1978,CID000-954,223.22,29/11/2019,NED,Marny Nixon,Branding,FALSE
1979,CID000-492,452.58,25/01/2019,NED,Guy Sargent,Electronics,FALSE
1980,CID000-405,6.26,05/09/2019,STD,Deanna Mccormick,Office,FALSE
1981,CID000-800,291.01,05/09/2019,SAD,Thane Hubbard,Electronics,FALSE
1982,CID000-1519,346.39,31/07/2020,SAD,Jared Vaughan,Electronics,FALSE
1983,CID000-849,53.89,10/10/2019,NED,Willow Alvarado,Electronics,FALSE
1984,CID000-657,174.31,21/05/2020,SAD,Haviva Albert,Electronics,FALSE
1985,CID000-1480,131.16,13/06/2020,EXP,Gillian Buchanan,Branding,FALSE
1986,CID000-1230,356.9,27/05/2020,EXP,Wanda Garrett,Office,FALSE
1987,CID000-1390,380.63,02/04/2020,NED,Dustin Dickerson,Office,FALSE
1988,CID000-471,367.72,21/09/2019,EXP,Kyra Mclaughlin,Electronics,FALSE
1989,CID000-798,9.69,01/12/2019,STD,Bevis Santana,Branding,1
1990,CID000-943,401.65,15/08/2019,SAD,Nigel Valenzuela,Branding,FALSE
1991,CID000-1092,215.79,22/01/2020,SAD,Allen Riggs,Branding,FALSE
1992,CID000-1130,189.37,19/08/2019,NED,Dorian Solomon,Branding,FALSE
1993,CID000-1700,258.96,30/08/2019,NED,Bradley Guerrero,Office,FALSE
1994,CID000-1075,235.56,16/12/2019,EXP,Zelenia Wong,Office,FALSE
1995,CID000-824,5.12,07/02/2020,STD,Slade Talley,Branding,1
1996,CID000-1192,276.88,09/02/2020,SAD,Libby Anthony,Electronics,FALSE
1997,CID000-1559,268.28,24/10/2019,NED,Phyllis Mueller,Office,FALSE
1998,CID000-1112,454,10/12/2019,EXP,Dorian Reynolds,Office,FALSE
1999,CID000-1687,137.04,31/12/2019,STD,MacKenzie Gamble,Office,FALSE
2000,CID000-949,181.01,18/09/2019,SAD,Raymond Mercado,Electronics,FALSE
2001,CID000-1353,331.41,02/11/2019,NED,Hilel Prince,Electronics,FALSE
2002,CID000-1268,367.06,01/05/2019,EXP,Holmes Alvarez,Electronics,FALSE
2003,CID000-356,306.02,03/01/2019,NED,Cade Pennington,Branding,FALSE
2004,CID000-507,506.85,01/03/2020,NED,Zelda West,Office,FALSE
2005,CID000-899,35.99,13/06/2019,STD,Porter Burns,Office,FALSE
2006,CID000-1509,296.82,10/11/2019,SAD,Caleb Floyd,Branding,1
2007,CID000-747,484.41,08/07/2019,EXP,Xena Obrien,Electronics,FALSE
2008,CID000-502,83.53,05/11/2019,NED,Ross Burton,Electronics,FALSE
2009,CID000-503,312.99,23/05/2020,SAD,Melinda Rosario,Electronics,FALSE
2010,CID000-583,479.49,19/06/2020,STD,Larissa Bray,Branding,FALSE
2011,CID000-1400,212.31,17/05/2020,SAD,Priscilla Savage,Electronics,FALSE
2012,CID000-380,471.28,28/03/2020,NED,Melvin Whitney,Office,FALSE
2013,CID000-1344,73.19,02/11/2019,STD,Moana Diaz,Electronics,FALSE
2014,CID000-1054,376.52,17/04/2019,NED,Jin Neal,Office,FALSE
2015,CID000-644,408.58,23/03/2020,SAD,Elijah Whitehead,Branding,FALSE
2016,CID000-1386,431.8,24/12/2019,NED,Brody Fox,Office,FALSE
2017,CID000-1521,61.17,15/05/2020,NED,Ira Vega,Branding,FALSE
2018,CID000-1009,65.81,19/02/2020,STD,Lydia Duran,Branding,FALSE
2019,CID000-1664,83.45,06/12/2019,SAD,Cade Marsh,Branding,FALSE
2020,CID000-1480,165.38,04/08/2019,SAD,Matthew Greene,Electronics,FALSE
2021,CID000-525,65.77,20/07/2020,SAD,Chanda Kerr,Office,1
2022,CID000-1247,321.49,13/07/2019,NED,Colleen Rhodes,Electronics,FALSE
2023,CID000-1369,490.88,01/03/2020,STD,Regan Scott,Electronics,FALSE
2024,CID000-1188,67.28,10/10/2019,SAD,Maite Hudson,Office,FALSE
2025,CID000-677,143.38,08/03/2019,STD,Shay Galloway,Branding,FALSE
2026,CID000-577,136.05,18/11/2019,STD,Brennan Barnett,Electronics,FALSE
2027,CID000-371,43.33,16/02/2020,STD,Alden Donovan,Branding,FALSE
2028,CID000-1658,422.97,14/09/2019,STD,Melinda Mcmahon,Electronics,FALSE
2029,CID000-1491,58.61,01/10/2019,SAD,Violet Newton,Branding,FALSE
2030,CID000-1515,443.5,28/01/2019,SAD,Hiram Figueroa,Office,FALSE
2031,CID000-1422,100.68,11/12/2019,SAD,Kareem Conway,Electronics,FALSE
2032,CID000-1783,373.85,04/06/2019,STD,Miranda Kramer,Office,FALSE
2033,CID000-381,270,24/05/2020,NED,Beverly Irwin,Electronics,FALSE
2034,CID000-1208,392.04,19/12/2019,SAD,Scarlett Scott,Branding,FALSE
2035,CID000-1586,137.07,18/06/2020,NED,Leo Bean,Electronics,1
2036,CID000-1342,218.26,04/03/2019,NED,Ferris Dixon,Electronics,1
2037,CID000-977,40.02,23/11/2019,NED,Lareina Acosta,Electronics,FALSE
2038,CID000-714,225.88,04/04/2019,NED,Illana Shaw,Electronics,FALSE
2039,CID000-1755,485.5,06/11/2019,SAD,Fleur Bridges,Electronics,FALSE
2040,CID000-743,40.33,24/11/2019,NED,Julian Noel,Electronics,FALSE
2041,CID000-550,115.04,04/06/2020,STD,Naomi Alston,Office,FALSE
2042,CID000-996,375.19,27/07/2020,EXP,Uriah Hester,Branding,FALSE
2043,CID000-1014,49.65,17/05/2019,NED,Fatima Brooks,Office,FALSE
2044,CID000-1377,207.79,19/10/2019,NED,Zelenia Hicks,Branding,FALSE
2045,CID000-752,137.14,18/09/2019,STD,Wanda Cantrell,Office,FALSE
2046,CID000-1320,483.79,21/12/2019,SAD,Amos Arnold,Office,FALSE
2047,CID000-937,439.19,03/03/2020,EXP,Priscilla Boyle,Electronics,FALSE
2048,CID000-1130,66.89,02/05/2019,SAD,Davis Garcia,Electronics,FALSE
2049,CID000-1250,486.19,25/09/2019,SAD,Gray Cooley,Electronics,FALSE
2050,CID000-1444,90.77,25/05/2019,STD,Simone Hunt,Electronics,1
2051,CID000-1391,62.52,15/07/2020,STD,Avram Stanley,Electronics,FALSE
2052,CID000-784,97.53,29/08/2019,SAD,Merrill Whitehead,Office,1
2053,CID000-899,115.06,25/05/2019,SAD,Joy Morrison,Branding,FALSE
2054,CID000-1159,116.01,20/06/2019,STD,Vance Hansen,Electronics,FALSE
2055,CID000-686,73.85,31/07/2020,STD,Damian Ingram,Office,1
2056,CID000-932,329.87,14/10/2019,EXP,Dylan Flowers,Electronics,FALSE
2057,CID000-818,54.32,15/07/2019,SAD,Ivory Lambert,Electronics,FALSE
2058,CID000-1559,247.81,22/07/2020,SAD,Arsenio Calhoun,Electronics,FALSE
2059,CID000-1365,401.7,24/11/2019,STD,Xyla Yates,Branding,FALSE
2060,CID000-627,445.93,08/08/2019,STD,Zephania Gamble,Electronics,1
2061,CID000-626,328.69,11/06/2019,NED,Aquila Beck,Branding,FALSE
2062,CID000-923,245.47,11/04/2020,SAD,Anne Mccormick,Electronics,FALSE
2063,CID000-627,178.77,19/04/2019,EXP,Meghan Benton,Electronics,FALSE
2064,CID000-1548,474.38,24/03/2020,NED,Wesley Larson,Branding,FALSE
2065,CID000-1379,5.68,19/03/2020,STD,Morgan Buck,Office,FALSE
2066,CID000-575,450.71,18/11/2019,STD,Micah Norman,Electronics,FALSE
2067,CID000-1136,53.8,19/10/2019,SAD,Piper Fleming,Electronics,FALSE
2068,CID000-832,498.99,04/04/2020,EXP,Kathleen Curtis,Electronics,FALSE
2069,CID000-958,481.79,09/12/2019,STD,Barrett Conway,Electronics,FALSE
2070,CID000-1007,266.49,23/02/2019,EXP,Renee Dennis,Electronics,FALSE
2071,CID000-1391,57.87,04/06/2020,STD,Stella Conner,Branding,FALSE
2072,CID000-1380,318.89,04/05/2020,NED,Grady Bruce,Office,1
2073,CID000-1029,66.92,29/09/2019,STD,Portia Bowers,Office,FALSE
2074,CID000-1599,78.42,05/09/2019,STD,Kasper Fitzgerald,Electronics,FALSE
2075,CID000-433,163.58,31/03/2020,STD,Quamar Bond,Electronics,FALSE
2076,CID000-867,137.92,15/02/2020,STD,Rooney Pena,Electronics,FALSE
2077,CID000-761,101.71,07/03/2020,NED,Wylie Carroll,Branding,1
2078,CID000-1021,102.67,16/10/2019,EXP,Rebecca Potts,Branding,FALSE
2079,CID000-1679,325.89,20/07/2020,EXP,Margaret Herman,Electronics,FALSE
2080,CID000-1308,302.32,12/07/2020,EXP,Zorita Ball,Office,FALSE
2081,CID000-804,324.19,04/04/2020,NED,Declan Dean,Electronics,FALSE
2082,CID000-1757,31.3,17/02/2019,STD,Sawyer Thomas,Office,FALSE
2083,CID000-997,308.71,29/03/2020,EXP,Chava Doyle,Electronics,FALSE
2084,CID000-639,79.9,28/01/2020,STD,Abraham James,Electronics,FALSE
2085,CID000-1700,220.04,15/06/2019,SAD,Emily Hines,Office,FALSE
2086,CID000-1619,165.77,09/12/2019,SAD,Mara Skinner,Branding,FALSE
2087,CID000-1027,128.19,30/01/2020,STD,Jolene Brown,Office,FALSE
2088,CID000-584,171.31,22/11/2019,EXP,Charissa Dillard,Office,FALSE
2089,CID000-889,492.31,04/07/2019,STD,Jane Huffman,Branding,FALSE
2090,CID000-725,480.81,15/07/2020,STD,Claudia Madden,Electronics,FALSE
2091,CID000-498,184.77,03/10/2019,EXP,Declan Richardson,Electronics,1
2092,CID000-869,216.89,13/06/2019,NED,Laura Bass,Office,FALSE
2093,CID000-893,136.21,22/07/2020,STD,Deborah Lambert,Office,FALSE
2094,CID000-1688,338.06,12/11/2019,NED,Byron Ferguson,Electronics,FALSE
2095,CID000-663,164.53,21/02/2020,SAD,Janna Price,Branding,FALSE
2096,CID000-753,16.99,02/07/2020,STD,Luke Justice,Electronics,FALSE
2097,CID000-796,65.38,06/04/2020,NED,Julian Dawson,Office,FALSE
2098,CID000-892,348.87,11/03/2020,SAD,Kato Calderon,Branding,FALSE
2099,CID000-446,154.61,15/12/2019,EXP,Magee Harrison,Office,FALSE
2100,CID000-1012,28.41,20/09/2019,NED,Octavius Hunter,Electronics,FALSE
2101,CID000-1467,466.8,04/12/2019,EXP,Sonia Kelly,Electronics,FALSE
2102,CID000-711,248.27,28/10/2019,NED,Jescie Bush,Branding,FALSE
2103,CID000-1048,309.26,16/11/2019,EXP,Graham Shaw,Office,FALSE
2104,CID000-1731,152.35,13/11/2019,EXP,Oleg Maynard,Electronics,FALSE
2105,CID000-505,94.07,16/02/2020,EXP,Nero Wilder,Electronics,FALSE
2106,CID000-1796,7.15,09/01/2019,EXP,Martin Banks,Electronics,FALSE
2107,CID000-730,351.86,30/04/2020,NED,Lillith Cummings,Electronics,FALSE
2108,CID000-789,191.86,14/03/2020,NED,Eden Preston,Electronics,FALSE
2109,CID000-466,100.1,07/03/2020,EXP,Nina Molina,Electronics,FALSE
2110,CID000-1571,132.56,26/06/2019,STD,Alexis Parrish,Branding,FALSE
2111,CID000-640,144.72,27/03/2020,STD,Paula Huber,Electronics,FALSE
2112,CID000-564,399.3,16/06/2020,STD,Karyn Buckner,Office,1
2113,CID000-491,95.4,22/05/2020,EXP,Jackson Wilson,Office,FALSE
2114,CID000-556,210.86,22/01/2019,SAD,Malik Snider,Electronics,FALSE
2115,CID000-1752,379.63,06/03/2020,STD,Vaughan Greene,Office,FALSE
2116,CID000-1160,65.62,14/03/2019,EXP,Byron Dejesus,Electronics,FALSE
2117,CID000-1674,363.41,19/01/2020,NED,Keaton Burch,Electronics,FALSE
2118,CID000-491,135.89,06/05/2019,NED,Hasad Stanley,Electronics,FALSE
2119,CID000-532,323.77,11/06/2019,STD,Noble Meyer,Electronics,FALSE
2120,CID000-1151,284.69,07/02/2020,STD,Hope Barry,Electronics,FALSE
2121,CID000-799,22.3,13/02/2020,SAD,Nash Lindsay,Electronics,FALSE
2122,CID000-1259,115.61,13/04/2020,STD,Oliver Bennett,Office,FALSE
2123,CID000-1260,130.15,26/02/2019,STD,Amena Briggs,Branding,FALSE
2124,CID000-696,211.64,07/05/2020,STD,Bernard Terry,Branding,1
2125,CID000-1552,306.36,23/03/2020,EXP,Camden Callahan,Office,FALSE
2126,CID000-1047,23.92,29/12/2019,NED,Audrey Barrett,Branding,FALSE
2127,CID000-1289,432.33,02/04/2019,STD,Julian Hampton,Office,FALSE
2128,CID000-1662,52.45,14/05/2020,STD,Dominic George,Electronics,FALSE
2129,CID000-962,503.84,15/11/2019,NED,Germaine Tyler,Electronics,FALSE
2130,CID000-1641,187.21,15/12/2019,STD,Haley Drake,Electronics,FALSE
2131,CID000-639,57.57,01/07/2019,SAD,Tarik Burch,Branding,FALSE
2132,CID000-1688,230.01,01/06/2019,STD,Lawrence Reed,Branding,FALSE
2133,CID000-1738,2.26,10/01/2020,EXP,Libby Hull,Electronics,FALSE
2134,CID000-981,390.83,05/03/2020,NED,Jesse Mccoy,Electronics,FALSE
2135,CID000-804,418.63,04/04/2019,SAD,Davis Wright,Electronics,FALSE
2136,CID000-557,321.29,15/04/2020,NED,Connor Rodgers,Electronics,FALSE
2137,CID000-736,68.82,14/11/2019,EXP,Nolan Greene,Office,FALSE
2138,CID000-1096,184.32,06/02/2020,STD,Luke Wilkinson,Electronics,FALSE
2139,CID000-753,336.39,27/01/2020,EXP,Signe Rowland,Branding,1
2140,CID000-712,124.35,27/05/2020,NED,Knox Munoz,Branding,FALSE
2141,CID000-916,341.21,04/05/2019,SAD,Susan Davenport,Electronics,FALSE
2142,CID000-714,294.42,03/02/2020,EXP,Neil Figueroa,Electronics,FALSE
2143,CID000-888,347.44,23/02/2019,STD,Justin Bishop,Office,FALSE
2144,CID000-1468,351.1,02/02/2020,EXP,Fitzgerald Melton,Office,FALSE
2145,CID000-554,246.04,07/06/2020,SAD,Karyn Juarez,Branding,FALSE
2146,CID000-816,279.53,03/01/2020,SAD,Fuller Rowe,Electronics,FALSE
2147,CID000-1412,307.27,14/12/2019,EXP,Gail Berg,Branding,FALSE
2148,CID000-1166,190.86,14/03/2020,STD,Troy Parks,Office,FALSE
2149,CID000-787,115.03,20/08/2019,SAD,Ferdinand Wheeler,Electronics,FALSE
2150,CID000-1678,58.18,05/06/2020,STD,Hyatt Schneider,Office,1
2151,CID000-1085,201.48,21/10/2019,NED,Brooke Gaines,Office,1
2152,CID000-1146,52.98,16/12/2019,NED,Lionel Pacheco,Electronics,FALSE
2153,CID000-1550,248.32,03/03/2020,STD,Alma Reeves,Electronics,FALSE
2154,CID000-787,491.1,18/12/2019,NED,Bryar Sears,Branding,FALSE
2155,CID000-1517,382.76,24/03/2019,NED,Amal Hartman,Branding,FALSE
2156,CID000-1328,59.48,16/05/2019,STD,Samantha Bray,Electronics,FALSE
2157,CID000-1084,325.49,27/12/2019,STD,Aretha Small,Branding,FALSE
2158,CID000-476,19.56,10/08/2019,SAD,Chiquita Grant,Office,FALSE
2159,CID000-567,97.26,05/07/2020,SAD,Bert Watkins,Office,FALSE
2160,CID000-1566,115.09,29/07/2019,NED,Harding Lott,Electronics,FALSE
2161,CID000-1220,437.33,23/08/2019,STD,Yetta Parsons,Branding,FALSE
2162,CID000-1212,501.56,15/06/2019,STD,Dane Battle,Office,FALSE
2163,CID000-678,206.52,17/06/2019,EXP,Hayfa Gallegos,Branding,FALSE
2164,CID000-1488,358.71,23/01/2019,SAD,Shaine Bradford,Branding,FALSE
2165,CID000-1115,458.21,16/04/2020,SAD,Giacomo Kline,Electronics,FALSE
2166,CID000-948,7.7,30/09/2019,STD,May Walter,Office,1
2167,CID000-1750,488.21,03/07/2019,STD,Lev Kelly,Branding,FALSE
2168,CID000-1068,458.71,14/04/2020,SAD,Chastity Garcia,Electronics,FALSE
2169,CID000-1591,216.72,20/05/2019,EXP,Tyler Orr,Electronics,FALSE
2170,CID000-655,403.88,03/09/2019,NED,Cain Mercado,Office,FALSE
2171,CID000-1078,136.57,06/03/2020,STD,Stacey Martin,Office,FALSE
2172,CID000-644,73.99,15/05/2019,NED,Lacota Woods,Office,FALSE
2173,CID000-1113,496.11,19/11/2019,NED,Derek Coffey,Branding,FALSE
2174,CID000-707,103.51,07/07/2019,STD,Simon Battle,Electronics,FALSE
2175,CID000-1050,368.39,18/07/2019,SAD,Carly Bradford,Office,FALSE
2176,CID000-529,430.99,22/01/2020,STD,Dorian Nelson,Office,1
2177,CID000-1633,445.61,12/06/2020,EXP,Carolyn Craft,Electronics,FALSE
2178,CID000-1263,282.92,12/01/2019,NED,Neve Petty,Electronics,FALSE
2179,CID000-1125,80.53,14/07/2019,EXP,Emily Harris,Electronics,FALSE
2180,CID000-1205,466.11,09/01/2019,SAD,Lawrence Davidson,Electronics,FALSE
2181,CID000-1288,271.08,23/03/2019,STD,Alika Freeman,Electronics,FALSE
2182,CID000-1321,151.25,24/10/2019,EXP,Roanna Wagner,Electronics,FALSE
2183,CID000-1229,9.16,21/07/2020,SAD,Griffith Murphy,Electronics,FALSE
2184,CID000-345,189.99,16/07/2020,EXP,Arsenio Kane,Electronics,FALSE
2185,CID000-761,52.37,25/10/2019,SAD,Travis Figueroa,Branding,FALSE
2186,CID000-493,297.76,01/02/2019,SAD,Belle Fox,Office,1
2187,CID000-826,84.44,30/01/2019,STD,Lareina Sparks,Office,FALSE
2188,CID000-352,201.69,01/01/2020,STD,Jarrod Franklin,Electronics,FALSE
2189,CID000-1333,389.8,12/03/2019,EXP,Yolanda Terry,Office,FALSE
2190,CID000-1252,349.01,25/01/2019,STD,Stuart Carney,Electronics,FALSE
2191,CID000-692,237.96,17/08/2019,NED,Xyla Branch,Electronics,FALSE
2192,CID000-509,343.59,04/03/2020,SAD,Joan Conway,Branding,FALSE
2193,CID000-1715,128.26,07/04/2020,EXP,Xerxes Snider,Electronics,FALSE
2194,CID000-789,101.7,24/05/2020,NED,Camille Burris,Branding,FALSE
2195,CID000-1016,102.78,15/01/2020,EXP,Phoebe Gutierrez,Branding,FALSE
2196,CID000-1586,153.07,27/05/2019,EXP,Cain Guthrie,Electronics,FALSE
2197,CID000-1072,289.5,24/02/2019,EXP,Desirae Hodge,Branding,FALSE
2198,CID000-1026,156.4,18/11/2019,SAD,Sharon Trujillo,Electronics,FALSE
2199,CID000-1121,58.99,20/04/2020,STD,Blythe Beasley,Electronics,FALSE
2200,CID000-421,380.68,17/11/2019,NED,Stone Becker,Office,FALSE
2201,CID000-378,87.16,13/02/2020,EXP,Ira Gallegos,Branding,FALSE
2202,CID000-936,259.34,11/04/2019,SAD,Amelia Mcmillan,Office,FALSE
2203,CID000-995,252.4,28/01/2019,STD,Judah Fields,Branding,FALSE
2204,CID000-1509,275.48,05/01/2019,STD,Aimee Barnett,Office,FALSE
2205,CID000-1097,295.91,13/07/2020,NED,Bertha Mosley,Electronics,FALSE
2206,CID000-1474,379.17,17/12/2019,EXP,Beverly Holt,Electronics,FALSE
2207,CID000-361,407.85,05/01/2020,NED,Kevyn Tran,Branding,FALSE
2208,CID000-638,214.66,12/02/2020,STD,Kirk Brooks,Electronics,FALSE
2209,CID000-1649,167.59,20/02/2020,SAD,Odessa Neal,Office,FALSE
2210,CID000-1283,219.58,17/01/2019,EXP,Nichole Chen,Electronics,FALSE
2211,CID000-1034,163.81,09/04/2019,STD,Amity Marsh,Office,FALSE
2212,CID000-1358,288.8,10/09/2019,NED,August Campos,Electronics,FALSE
2213,CID000-482,254.88,14/06/2019,STD,Kameko Roth,Electronics,FALSE
2214,CID000-749,203.17,03/02/2019,EXP,Rhoda Dean,Electronics,FALSE
2215,CID000-345,284.98,28/02/2020,NED,Bryar Flowers,Electronics,FALSE
2216,CID000-861,187.96,06/04/2020,EXP,Vaughan Adams,Electronics,FALSE
2217,CID000-894,187.81,23/02/2020,SAD,Craig Shaffer,Electronics,FALSE
2218,CID000-1738,123.51,10/06/2020,STD,Liberty Gaines,Branding,FALSE
2219,CID000-1007,478.93,31/12/2019,SAD,Imani Martinez,Electronics,FALSE
2220,CID000-675,184.21,20/05/2020,EXP,Hamilton Lang,Electronics,FALSE
2221,CID000-1533,149.58,24/01/2019,EXP,Odysseus Bradford,Branding,FALSE
2222,CID000-1721,217.84,08/09/2019,EXP,Caryn Miranda,Office,1
2223,CID000-934,379.93,17/06/2019,STD,Denise Lambert,Electronics,FALSE
2224,CID000-642,319.59,18/02/2019,NED,Deanna Hurst,Office,FALSE
2225,CID000-415,351.12,13/02/2020,SAD,Virginia Kramer,Office,FALSE
2226,CID000-1740,417.91,26/07/2019,NED,Ori Clark,Office,FALSE
2227,CID000-931,140.11,27/08/2019,SAD,Ross Ross,Electronics,FALSE
2228,CID000-1029,264.26,30/04/2020,EXP,Wilma Duffy,Branding,FALSE
2229,CID000-1667,132.52,27/06/2019,EXP,Damian Gonzalez,Electronics,FALSE
2230,CID000-810,265.9,09/07/2019,SAD,Chloe Serrano,Electronics,FALSE
2231,CID000-1304,108.03,11/08/2019,NED,Kimberley Watkins,Office,FALSE
2232,CID000-979,423.62,13/09/2019,STD,Jakeem Ware,Office,FALSE
2233,CID000-644,104.08,11/02/2020,STD,Burton Garza,Electronics,1
2234,CID000-1314,293.21,26/03/2020,NED,Odette Carpenter,Electronics,FALSE
2235,CID000-923,234.95,12/05/2020,NED,Colleen Johnson,Branding,FALSE
2236,CID000-443,234.14,14/12/2019,EXP,Walter Riley,Electronics,FALSE
2237,CID000-1669,298.1,11/12/2019,SAD,Quamar Mathis,Branding,FALSE
2238,CID000-919,206.9,01/09/2019,EXP,Hollee Kerr,Electronics,FALSE
2239,CID000-938,449.26,13/12/2019,EXP,Cyrus Hale,Electronics,FALSE
2240,CID000-1655,26.99,10/03/2019,SAD,Rylee Marks,Branding,FALSE
2241,CID000-1264,439.42,17/09/2019,NED,Nina Bryant,Electronics,FALSE
2242,CID000-1684,264.43,13/05/2020,NED,Medge Grimes,Electronics,FALSE
2243,CID000-1530,306.16,08/07/2020,EXP,Baker Hopkins,Branding,FALSE
2244,CID000-1551,388.21,29/09/2019,EXP,Jada Lang,Electronics,FALSE
2245,CID000-639,106.3,16/02/2020,EXP,Dahlia Nguyen,Electronics,FALSE
2246,CID000-1746,271.08,18/03/2020,STD,Leo Perry,Electronics,FALSE
2247,CID000-651,372.59,14/05/2020,NED,Jerry Dorsey,Office,FALSE
2248,CID000-574,12.74,18/03/2020,STD,Eliana Bailey,Branding,FALSE
2249,CID000-1480,489.23,01/04/2020,SAD,Declan Sweeney,Electronics,FALSE
2250,CID000-1164,209.34,14/02/2020,STD,Alyssa Gillespie,Branding,1
2251,CID000-686,297.3,08/02/2019,SAD,Bert Mcpherson,Electronics,FALSE
2252,CID000-1543,99.54,29/11/2019,STD,Steven Beard,Electronics,FALSE
2253,CID000-799,351.4,05/06/2020,NED,Hiram Simmons,Electronics,1
2254,CID000-630,159.28,28/06/2019,SAD,Sybill Pruitt,Office,FALSE
2255,CID000-1419,264.77,02/03/2020,EXP,Veronica Woodard,Electronics,FALSE
2256,CID000-1480,82.5,20/07/2019,STD,Inez Fitzpatrick,Electronics,FALSE
2257,CID000-520,143.86,02/02/2019,EXP,Deanna Quinn,Electronics,FALSE
2258,CID000-1040,471.57,22/04/2020,NED,Bethany Bryan,Electronics,FALSE
2259,CID000-964,30.17,31/01/2020,STD,Leila Haynes,Electronics,FALSE
2260,CID000-596,337.05,19/07/2019,EXP,Hayley Griffith,Branding,FALSE
2261,CID000-1164,198.87,02/02/2020,EXP,Theodore Frazier,Office,FALSE
2262,CID000-1533,440.92,25/06/2019,STD,Ruth Porter,Office,FALSE
2263,CID000-1018,210.18,08/01/2020,STD,Kaden Santiago,Office,FALSE
2264,CID000-764,95.95,27/03/2019,EXP,Neil Blair,Office,FALSE
2265,CID000-370,32.06,08/07/2019,STD,Finn Holder,Branding,FALSE
