Date,Transaction Amount,Department,Cashier,Store ZIP,Store City,Store Region
27/02/2016,7671,Household Appliances,"Randolph, Inga Z.",33231,Quilpué,Pakistan
27/02/2016,6390,Electronics,"Riley, Jocelyn C.",17-105,Florida,Australia
28/02/2016,9731,Household Appliances,"Barnes, Leilani P.",826011,Salerno,Austria
28/02/2016,9502,Electronics,"Barry, Lacota P.",7899,Malderen,"Virgin Islands, British"
28/02/2016,3526,Groceries,"Collier, Ronan F.",53000-576,Meeswijk,Norway
28/02/2016,3099,Groceries,"Figueroa, Marny S.",55955,Maria,Paraguay
28/02/2016,3885,Household Appliances,"Gates, Olivia Q.",L3G 0G1,Nicoya,Botswana
28/02/2016,3059,Groceries,"Gray, Aretha O.",21016,Naro,South Georgia and The South Sandwich Islands
28/02/2016,2341,Electronics,"Griffin, Ray D.",95209,Cervinara,Kuwait
28/02/2016,4761,Groceries,"Harrell, Lacy H.",5566,Boulogne-Billancourt,Bouvet Island
28/02/2016,6350,Household Appliances,"Phillips, Rinah C.",A3A 5H8,Castello di Godego,Netherlands
01/03/2016,4138,Grocery,"Cummings, Ivory L.",J07 9DS,Khanpur,Congo (Brazzaville)
01/03/2016,6617,Grocery,"Hicks, Cathleen M.",70312,Gaithersburg,"Korea, South"
01/03/2016,7379,Grocery,"Murphy, Martina M.",50612,Couillet,Papua New Guinea
01/03/2016,3415,Electronics,"Noel, Amery O.",23826,Sogliano Cavour,Yemen
02/03/2016,4119,Household Appliances,"Barrett, Macaulay V.",919451,Lowestoft,Romania
02/03/2016,2663,Grocery,"Bolton, Denise J.",R9L 0A2,Bon Accord,Christmas Island
02/03/2016,9764,Grocery,"Briggs, Russell F.",85568,Bornival,Turkey
02/03/2016,351,Electronics,"Buck, Raven F.",965425,Vucht,Guernsey
02/03/2016,9775,Household Appliances,"Cherry, Griffin O.",20702,Rothesay,Vanuatu
02/03/2016,7409,Household Appliances,"Greene, Ariana X.",64509,Nagarcoil,Peru
02/03/2016,3277,Electronics,"Vang, Odette G.",365302,Ficulle,San Marino
03/03/2016,9340,Electronics,"Bond, Kiayada Z.",7348,Rigolet,Curaçao
03/03/2016,2141,Electronics,"Farmer, Scarlett W.",908096,Cisano sul Neva,Martinique
03/03/2016,1481,Electronics,"Gonzales, Brenden R.",TT2D 4QF,Oss,Svalbard and Jan Mayen Islands
03/03/2016,167,Grocery,"Greene, Kelsie N.",90426,MŽlin,Åland Islands
03/03/2016,1638,Electronics,"Hoffman, Briar W.",12660,Conca Casale,Czech Republic
03/03/2016,8703,Grocery,"Horton, Lane A.",9786,Zamora,Bahrain
03/03/2016,6737,Household Appliances,"Kirk, Wyatt T.",18518-147,Venezia,Panama
03/03/2016,9445,Household Appliances,"Roach, Bruce Z.",194303,Ede,Zimbabwe
03/03/2016,9292,Electronics,"Tucker, Graham E.",61021-972,Thines,Mali
04/03/2016,9509,Electronics,"Briggs, Evelyn D.",98277,Wortel,Benin
04/03/2016,8869,Household Appliances,"Cline, Bethany F.",61009,Ripabottoni,Poland
04/03/2016,3820,Grocery,"Cooke, Driscoll G.",4284ZY,Ramsdonk,Finland
04/03/2016,3754,Grocery,"David, Mona S.",53490,Purnea,Tuvalu
04/03/2016,1181,Household Appliances,"Gates, Eve W.",8715,Maidenhead,Congo (Brazzaville)
04/03/2016,7919,Electronics,"Mccoy, Hamish U.",2070,Paignton,New Zealand
04/03/2016,9643,Grocery,"Paul, Madison M.",899860,Castres,Belarus
04/03/2016,6905,Electronics,"Petersen, Cyrus K.",NW7X 9GJ,Alcobendas,Pakistan
04/03/2016,5873,Grocery,"Rivera, Beatrice C.",8906YP,Mielec,Wallis and Futuna
04/03/2016,754,Household Appliances,"Vega, Stuart L.",5811,Edmundston,Norfolk Island
04/03/2016,9903,Grocery,"Watts, Nomlanga O.",16851,Scala Coeli,Bangladesh
05/03/2016,7708,Electronics,"Garza, Cailin M.",77589,Bosa,Bulgaria
05/03/2016,3217,Electronics,"Glover, Samson C.",5032,Evansville,Tanzania
05/03/2016,5122,Grocery,"Gutierrez, Sydney X.",84687,Rignano Garganico,Morocco
05/03/2016,840,Household Appliances,"Holmes, Iona E.",843523,Veenendaal,Mali
05/03/2016,2873,Household Appliances,"Mccray, Ann L.",3170,Vezin,Macao
05/03/2016,8851,Electronics,"Michael, Zelda R.",KJ0 8XA,Bergeggi,Lesotho
05/03/2016,1218,Household Appliances,"Reeves, Lesley S.",19036,Grande Prairie,Saint Lucia
05/03/2016,1208,Grocery,"Shepherd, Colorado W.",75494,Hénin-Beaumont,Portugal
06/03/2016,2763,Household Appliances,"Arnold, Joan E.",1066,Herstappe,Tunisia
06/03/2016,9683,Grocery,"Brock, Tyler Y.",H4R 0R8,Longchamps,Sudan
06/03/2016,1144,Household Appliances,"Campos, Dalton I.",9637,Chhindwara,South Sudan
06/03/2016,4696,Grocery,"Dickerson, Cedric E.",H7B 1M3,Auxerre,Kuwait
06/03/2016,2273,Grocery,"Dodson, Kamal C.",465919,Strombeek-Bever,Equatorial Guinea
06/03/2016,6462,Electronics,"Lawrence, Samson J.",5065,Imperatriz,Senegal
06/03/2016,8900,Electronics,"Leon, Demetria R.",14186,Sainte-Ode,Switzerland
06/03/2016,1755,Electronics,"Mclean, Delilah L.",7457,Fort Smith,Burkina Faso
06/03/2016,5754,Household Appliances,"Miles, Addison G.",38034,Blaenau Ffestiniog,Barbados
06/03/2016,5094,Electronics,"Morgan, Joel W.",95347-883,Cras-Avernas,Israel
06/03/2016,5962,Electronics,"Perkins, Sybil N.",4755,Bard,Saint Pierre and Miquelon
06/03/2016,6938,Electronics,"Rivas, Raven F.",833968,Te Awamutu,Albania
06/03/2016,152,Household Appliances,"Stanley, Jackson V.",581443,Columbus,Kazakhstan
06/03/2016,4871,Electronics,"Stein, Rhoda Q.",87005,Meduno,Mali
06/03/2016,1324,Grocery,"Vang, Simon I.",466571,Capena,Israel
06/03/2016,2947,Grocery,"Vaughan, Nadine O.",V2D 3SX,La Higuera,Switzerland
06/03/2016,6318,Household Appliances,"Wiley, Idola Z.",385979,Lampernisse,Ghana
07/03/2016,7684,Household Appliances,"Anderson, Mara Z.",2773GF,Villa Verde,Ireland
07/03/2016,1864,Household Appliances,"Bradley, Hayfa M.",46243-395,Bettiah,Moldova
07/03/2016,6498,Grocery,"Delgado, Ethan R.",2853,Elmshorn,Portugal
07/03/2016,3633,Household Appliances,"Delgado, Yolanda S.",2074VG,Essex,United Kingdom (Great Britain)
07/03/2016,935,Electronics,"Douglas, Avram Z.",19766-880,Lambusart,Djibouti
07/03/2016,9990,Household Appliances,"Hall, Kasper C.",68283,C�te-Saint-Luc,Portugal
07/03/2016,9037,Household Appliances,"Hancock, Upton X.",02993-922,Pepingen,Viet Nam
07/03/2016,5120,Electronics,"Humphrey, Ursula D.",11203,Cambridge,Saint Pierre and Miquelon
07/03/2016,3405,Electronics,"Newman, Genevieve I.",6204QQ,Wanganui,"Korea, North"
07/03/2016,5155,Grocery,"Riley, Deacon U.",72587,Akşehir,Benin
07/03/2016,6758,Grocery,"Smith, Dawn A.",GI70 4IO,Merbes-Sainte-Marie,Canada
07/03/2016,4742,Household Appliances,"Swanson, Nerea I.",7407,Bellingen,Nicaragua
07/03/2016,5121,Household Appliances,"Vinson, Abel V.",9392,Falun,Cook Islands
08/03/2016,850,Household Appliances,"Davis, Kenyon E.",635125,Bihain,Lebanon
08/03/2016,6496,Grocery,"Griffith, Autumn X.",78366,Campinas,Marshall Islands
08/03/2016,2411,Grocery,"Jarvis, Benjamin D.",41713,Des Moines,Chad
08/03/2016,1068,Grocery,"Johns, Imani J.",3984,Kirkwall,Germany
08/03/2016,6219,Household Appliances,"Johns, Porter U.",22-508,Darıca,Falkland Islands
08/03/2016,5271,Electronics,"King, Geraldine X.",7025,Assiniboia,Faroe Islands
08/03/2016,3116,Grocery,"Kirk, Dylan V.",31818,Hulste,Russian Federation
08/03/2016,9107,Household Appliances,"Lott, Tiger L.",404948,Cimitile,"Saint Helena, Ascension and Tristan da Cunha"
08/03/2016,7487,Grocery,"Navarro, Jaquelyn S.",2324,Coelemu,Congo (Brazzaville)
08/03/2016,7300,Grocery,"Rush, Branden U.",67058,Sonipat,Germany
08/03/2016,2546,Electronics,"Terry, Kitra J.",31787,Wernigerode,Kenya
08/03/2016,5791,Electronics,"Webster, Noel B.",405873,Cumberland,Belgium
09/03/2016,4222,Grocery,"Casey, Hayfa V.",O56 0EX,Pereto,Russian Federation
09/03/2016,1725,Household Appliances,"Clayton, Brandon B.",5518,Gijzegem,Côte D'Ivoire (Ivory Coast)
09/03/2016,673,Electronics,"Franklin, Ashton D.",2385,Aubervilliers,Jamaica
09/03/2016,1733,Electronics,"Higgins, Finn I.",67477,San Polo d'Enza,France
09/03/2016,9312,Household Appliances,"Le, Mari O.",40081,Kirkcaldy,Equatorial Guinea
09/03/2016,1179,Grocery,"Levine, Marah S.",LR7 5RF,Tourinnes-la-Grosse,Eritrea
09/03/2016,9971,Grocery,"Maldonado, Alan I.",5552,Hull,Cocos (Keeling) Islands
09/03/2016,6729,Electronics,"Moore, Helen Z.",26923,Wachtebeke,Jersey
09/03/2016,1298,Grocery,"Pollard, Owen B.",2653,Alma,"Virgin Islands, British"
09/03/2016,71,Household Appliances,"Ruiz, Scott E.",40519,Vieux-Genappe,Oman
09/03/2016,9109,Household Appliances,"Shepard, Emerald U.",1477CB,Seattle,Faroe Islands
09/03/2016,2303,Household Appliances,"Snow, Calista E.",50279,Redwater,Saint Martin
10/03/2016,4092,Grocery,"Benjamin, Charity N.",31766,Badalona,Christmas Island
10/03/2016,2810,Electronics,"Blevins, Hedda D.",73315,Lauregno/Laurein,Vanuatu
10/03/2016,216,Household Appliances,"Calderon, Martin V.",7122,Ijebu Ode,Guernsey
10/03/2016,7719,Grocery,"Cantrell, Liberty U.",5724,Attigliano,"Palestine, State of"
10/03/2016,5915,Household Appliances,"Cantu, Donovan X.",51711,Rachecourt,Sri Lanka
10/03/2016,1020,Household Appliances,"Gonzales, Fatima E.",69468,St. Austell,Cayman Islands
10/03/2016,9905,Grocery,"Hunt, Cadman Z.",95927,Colwood,Congo (Brazzaville)
10/03/2016,4990,Grocery,"Kelley, Rhonda N.",13862-988,San Gregorio nelle Alpi,French Guiana
10/03/2016,5576,Electronics,"Long, Hall O.",E0I 5JQ,Shipshaw,Lebanon
10/03/2016,547,Electronics,"Michael, Jaquelyn N.",71179,High Wycombe,Tajikistan
10/03/2016,9582,Electronics,"Morrow, Tucker N.",58-170,Beauvechain,Papua New Guinea
10/03/2016,9754,Electronics,"Obrien, Hasad V.",875799,Laives/Leifers,Sierra Leone
10/03/2016,5719,Household Appliances,"Reyes, Phillip F.",62976-317,Tampa,Sierra Leone
10/03/2016,1152,Electronics,"Richard, Basil D.",4181HY,Melle,Iraq
10/03/2016,41,Electronics,"Richmond, Jayme T.",16-341,Appels,Saint Vincent and The Grenadines
10/03/2016,166,Grocery,"Sherman, Blake L.",7059,St. Albert,"Congo, the Democratic Republic of the"
11/03/2016,422,Grocery,"Anthony, Keelie F.",51916,Jasper,Brunei
11/03/2016,5080,Electronics,"Freeman, Gemma F.",12988,Pietracatella,Puerto Rico
11/03/2016,2930,Electronics,"Hayes, Nadine V.",30903,Legal,Macedonia
11/03/2016,699,Electronics,"Mayer, Karly B.",08852-735,Amsterdam,British Indian Ocean Territory
11/03/2016,2221,Grocery,"Mckee, Paula R.",VU32 9SD,Las Cabras,Malaysia
11/03/2016,6658,Household Appliances,"Sutton, Shaeleigh D.",48-810,Baddeck,"Korea, North"
11/03/2016,4533,Grocery,"Townsend, Tyler T.",253160,Salerno,Cook Islands
12/03/2016,4978,Household Appliances,"Bishop, Maxine K.",51321,Dudzele,"Bonaire, Sint Eustatius and Saba"
12/03/2016,4025,Household Appliances,"Bright, Josephine J.",2960,Ananindeua,Turkmenistan
12/03/2016,1075,Household Appliances,"Byrd, Armando X.",18162,Castor,Gabon
12/03/2016,3172,Grocery,"Cline, Honorato K.",59-135,Naarden,Heard Island and Mcdonald Islands
12/03/2016,4558,Electronics,"Johnston, Sade Q.",7671RC,l'Escaillre,Egypt
12/03/2016,1483,Grocery,"Juarez, Ezekiel S.",48843,Pallavaram,Spain
12/03/2016,8325,Electronics,"Mcintyre, Holmes O.",9498,Viersel,Gabon
12/03/2016,3336,Grocery,"Newton, Kathleen Z.",700808,Windsor,Western Sahara
12/03/2016,4177,Electronics,"Nieves, Ifeoma Z.",49965,Vancouver,Ghana
12/03/2016,1960,Electronics,"Scott, Zoe O.",8683,Venlo,Lithuania
12/03/2016,1382,Grocery,"Slater, Colby Q.",49080,Baie-Comeau,Botswana
12/03/2016,2128,Grocery,"Vega, Rose J.",58784,Versailles,"Virgin Islands, British"
13/03/2016,9826,Electronics,"Casey, Grace F.",36038,Viernheim,French Southern Territories
13/03/2016,1444,Household Appliances,"Decker, Kasper G.",802008,Capena,Antarctica
13/03/2016,183,Electronics,"Donaldson, Blythe A.",6254,Criciúma,New Zealand
13/03/2016,9503,Electronics,"Franco, Deirdre I.",4305,Mendonk,Peru
13/03/2016,977,Household Appliances,"George, Wyatt X.",J8H 9WI,Houtave,Tonga
13/03/2016,5345,Grocery,"Mclaughlin, Harriet F.",0831WM,Omal,Timor-Leste
13/03/2016,861,Electronics,"Rowland, Cleo F.",K6J 3X0,Shrewsbury,Sierra Leone
13/03/2016,2567,Grocery,"Sargent, Chloe E.",79818,Aylmer,Singapore
14/03/2016,1412,Household Appliances,"Atkinson, Burton R.",3477,Monte San Pietrangeli,Djibouti
14/03/2016,1741,Electronics,"Blackburn, Basia J.",9062,Spokane,Cook Islands
14/03/2016,5480,Grocery,"David, Deborah T.",31178,Latinne,Ethiopia
14/03/2016,5608,Electronics,"English, Audrey X.",ID9R 7PS,Damme,Ireland
14/03/2016,334,Household Appliances,"Ewing, Griffith B.",51126,Chandler,Curaçao
14/03/2016,6724,Household Appliances,"Foster, Brenna K.",94075,Worthing,Singapore
14/03/2016,9448,Electronics,"Greene, Ignacia N.",L5X 8L1,Wommelgem,Maldives
14/03/2016,5888,Household Appliances,"Justice, Ali H.",99820,Inverness,Cameroon
14/03/2016,3425,Grocery,"Lambert, Blaine N.",7949,Borsbeek,Iceland
14/03/2016,3063,Household Appliances,"Lawson, Raymond F.",796432,Bosa,Nicaragua
14/03/2016,9541,Grocery,"Merritt, Hillary V.",08-541,Arles,"Saint Helena, Ascension and Tristan da Cunha"
14/03/2016,9207,Household Appliances,"Morton, Stuart D.",V5T 5P3,Columbus,Åland Islands
14/03/2016,4415,Electronics,"Nelson, Rooney P.",6038,Linkebeek,Hong Kong
14/03/2016,8002,Electronics,"Rojas, Brenden N.",MY0 7VM,Sint-Denijs,"Bonaire, Sint Eustatius and Saba"
14/03/2016,8660,Grocery,"Villarreal, Cassidy Z.",J4R 3V7,La Serena,Brazil
15/03/2016,5490,Electronics,"Blevins, Damon X.",5929,Andenne,Bahamas
15/03/2016,9156,Household Appliances,"Bradford, Victor F.",33996,Carapicuíba,Solomon Islands
15/03/2016,1127,Electronics,"Burgess, Avye N.",84977,Herselt,Viet Nam
15/03/2016,9076,Electronics,"Cross, Rhonda M.",24629,Hannche,Saint Lucia
15/03/2016,9269,Grocery,"Glass, Lenore Q.",670185,Lanark County,Macao
15/03/2016,8611,Electronics,"Hurley, Jasper G.",QT3 2NK,Sylvan Lake,Liberia
15/03/2016,4820,Grocery,"Hurst, Maxwell G.",46117,Vottem,Suriname
15/03/2016,1734,Household Appliances,"Leonard, Marsden G.",40217,Lakewood,Cayman Islands
15/03/2016,3246,Household Appliances,"Luna, Kiara I.",P7V 5J2,Parauapebas,Mayotte
15/03/2016,9918,Electronics,"Nielsen, Driscoll J.",96370,Cossignano,Belarus
15/03/2016,8034,Grocery,"Rush, Ebony B.",65420,Linz,New Zealand
15/03/2016,4916,Grocery,"Sanford, Kuame R.",70907,Regina,Saint Barthélemy
15/03/2016,2122,Electronics,"Schultz, Rae T.",82040,Pinneberg,Heard Island and Mcdonald Islands
15/03/2016,7909,Household Appliances,"Stafford, Steven G.",320781,Bottidda,Mauritius
15/03/2016,8820,Electronics,"Weaver, Gregory Q.",38409,Caplan,French Southern Territories
16/03/2016,7266,Electronics,"Alvarado, Abraham K.",9919PT,Vitrival,Mali
16/03/2016,7254,Electronics,"Ashley, Isaiah L.",91795,Hanau,Montenegro
16/03/2016,3172,Household Appliances,"Atkins, Henry P.",15992,Grimsby,Christmas Island
16/03/2016,5775,Grocery,"Carson, Hedwig C.",61018-138,Moncrivello,Anguilla
16/03/2016,863,Grocery,"Fletcher, Jordan F.",7511,Houffalize,Wallis and Futuna
16/03/2016,1247,Household Appliances,"Holden, Lance M.",1259,Parrano,Tokelau
16/03/2016,7059,Electronics,"Le, Yolanda T.",490491,Quinte West,Saint Vincent and The Grenadines
16/03/2016,9603,Household Appliances,"Valdez, Halla V.",3813,Pretoro,"Virgin Islands, United States"
16/03/2016,5284,Electronics,"Woodard, Ruby A.",94557,Vandoeuvre-lès-Nancy,Iraq
16/03/2016,1293,Grocery,"Woodward, Vivian K.",57252,Portland,Barbados
16/03/2016,7432,Household Appliances,"Wooten, Emily Z.",7812OI,Castel Maggiore,Egypt
17/03/2016,8265,Grocery,"Calderon, Curran Y.",4791,Gols,Western Sahara
17/03/2016,7050,Household Appliances,"Contreras, Moana C.",506989,Hindupur,Latvia
17/03/2016,4157,Household Appliances,"Copeland, Carlos K.",40404,Barghe,"Congo, the Democratic Republic of the"
17/03/2016,6746,Grocery,"Davis, Colin L.",757750,Orai,Chad
17/03/2016,8294,Household Appliances,"Fox, Germane H.",52502,Curicó,Serbia
17/03/2016,8825,Grocery,"Maynard, Risa J.",83641,Redruth,Aruba
17/03/2016,5719,Household Appliances,"Mcgowan, Blair D.",114993,Clearwater Municipal District,Cuba
17/03/2016,3450,Electronics,"Meadows, Xavier D.",43385,Wedel,Montserrat
17/03/2016,448,Electronics,"Richards, Clio Y.",2819,Lanco,Wallis and Futuna
17/03/2016,6928,Electronics,"Sanchez, Odette T.",51257,Hawick,Algeria
17/03/2016,1723,Household Appliances,"Sellers, Ariel N.",1940,Port Glasgow,China
17/03/2016,9436,Electronics,"Woodward, Yvette L.",20973,Punta Arenas,Micronesia
17/03/2016,1698,Electronics,"York, Kellie H.",99231,Futrono,Ethiopia
18/03/2016,5900,Household Appliances,"Acevedo, Rae C.",6772,Haldia,Micronesia
18/03/2016,4014,Grocery,"Briggs, Kellie S.",68078,Vanderhoof,Mayotte
18/03/2016,6240,Electronics,"Carr, Mia V.",71-642,Levin,Sri Lanka
18/03/2016,7889,Electronics,"Chase, Galena X.",20403,Hudiksvall,Myanmar
18/03/2016,535,Electronics,"Conley, Duncan N.",71396-251,Gujrat,Azerbaijan
18/03/2016,8687,Electronics,"Cruz, Kelly P.",8230,Meißen,Mozambique
18/03/2016,717,Household Appliances,"Dunlap, Rae C.",2058,Chiusanico,Bolivia
18/03/2016,8601,Household Appliances,"Frye, Valentine N.",BM1 4RB,Charny,Czech Republic
18/03/2016,815,Electronics,"Galloway, William M.",17589,Wunstorf,Bahamas
18/03/2016,4523,Electronics,"Moran, Hayfa E.",448083,Udaipur,Panama
18/03/2016,3049,Grocery,"Nelson, Olga P.",11428,Rochester,Togo
18/03/2016,6867,Grocery,"Palmer, Roary F.",7029,Mundare,Sweden
18/03/2016,2135,Household Appliances,"Richmond, Lana K.",69472,North Berwick,Isle of Man
18/03/2016,4183,Household Appliances,"Slater, Beverly M.",81544,Pointe-aux-Trembles,Myanmar
18/03/2016,517,Grocery,"Wilkinson, Alvin H.",65409,Midway,Bahrain
19/03/2016,5747,Household Appliances,"Anderson, Nina H.",27820,Bon Accord,"Korea, North"
19/03/2016,6484,Grocery,"Bauer, August P.",U9E 1LB,Masullas,Poland
19/03/2016,2595,Household Appliances,"Buck, Rhiannon T.",65911,Villanovafranca,Suriname
19/03/2016,7321,Electronics,"Burris, Jonah O.",36990,Norwich,Burkina Faso
19/03/2016,52,Electronics,"Butler, Helen F.",9802,Linsmeau,Jordan
19/03/2016,5327,Electronics,"Carlson, Timon V.",5987,Aiseau-Presles,New Caledonia
19/03/2016,7568,Grocery,"Gaines, Keaton N.",950972,Ketchikan,Saint Barthélemy
19/03/2016,4438,Electronics,"Glover, Brooke Z.",93481,Herne,Bahamas
19/03/2016,3287,Grocery,"Hicks, Merritt U.",2808WP,Lakeshore,Eritrea
19/03/2016,9489,Household Appliances,"Lee, Brenna P.",4193,Ellesmere Port,"Congo, the Democratic Republic of the"
19/03/2016,8588,Grocery,"Lopez, Merritt E.",7928,Drongen,Timor-Leste
19/03/2016,9386,Grocery,"Mccarthy, Larissa I.",R6A 9EF,Tula,Christmas Island
19/03/2016,5309,Grocery,"Morrow, Ori X.",25688,Elgin,United Arab Emirates
19/03/2016,2557,Household Appliances,"Morton, Nathan V.",Y0G 9C1,Compiègne,South Africa
19/03/2016,1500,Household Appliances,"Noble, Wendy V.",346583,Bovigny,Tanzania
19/03/2016,159,Electronics,"Stephens, Jared I.",10416,Sandy,Bangladesh
19/03/2016,8804,Grocery,"Terry, Charlotte C.",653224,Oyen,"Korea, North"
19/03/2016,4582,Grocery,"Wright, Jack K.",61206,Werbomont,Moldova
20/03/2016,3901,Grocery,"Barber, Zenia W.",65097,Bonlez,Armenia
20/03/2016,347,Grocery,"Carroll, Morgan Y.",4105,Curridabat,Guinea-Bissau
20/03/2016,6798,Household Appliances,"Drake, Benedict L.",53891,Herne,Denmark
20/03/2016,7556,Household Appliances,"Dunn, Jasmine H.",36000,Merseburg,Zambia
20/03/2016,2283,Household Appliances,"Evans, Zachary J.",DM21 4NY,Naumburg,Belize
20/03/2016,2942,Electronics,"Garcia, Arthur A.",94175,Ceuta,Montenegro
20/03/2016,5241,Electronics,"Harmon, Yasir A.",B3 6KM,Castor,"Saint Helena, Ascension and Tristan da Cunha"
20/03/2016,7227,Grocery,"Jackson, Luke J.",7839SS,Köflach,Ukraine
20/03/2016,5866,Electronics,"Kent, Alika B.",G3W 3P2,Drachten,Canada
20/03/2016,9608,Household Appliances,"Mullen, Samuel J.",16513,Isernia,El Salvador
20/03/2016,6276,Electronics,"Schneider, Josiah D.",P2A 7V5,Masone,Chile
21/03/2016,6103,Grocery,"Cannon, Mufutau Y.",36354,Macclesfield,Albania
21/03/2016,3394,Electronics,"Crane, Constance D.",196406,Purranque,Montenegro
21/03/2016,6216,Household Appliances,"Estes, Gisela K.",Y0I 2WD,Pointe-Claire,Tokelau
21/03/2016,7174,Household Appliances,"Farley, Alyssa H.",60-954,Kenosha,Timor-Leste
21/03/2016,833,Electronics,"Harper, Warren K.",4345,São Gonçalo,French Southern Territories
21/03/2016,935,Grocery,"Holmes, Ori Q.",67813,HŽron,Guinea
21/03/2016,6716,Electronics,"Jarvis, Iola R.",81999,Heist-aan-Zee,Ghana
21/03/2016,7414,Household Appliances,"Mcmillan, Blaze J.",5512,Bhimavaram,Barbados
21/03/2016,2563,Household Appliances,"Neal, Haviva G.",3995,Casper,Laos
21/03/2016,1282,Household Appliances,"Richards, Kitra I.",60011,Sorradile,Macedonia
21/03/2016,1195,Grocery,"Rutledge, Brenna P.",76864-818,Cuxhaven,Albania
21/03/2016,9232,Grocery,"Sweeney, Rashad F.",21700,Orciano Pisano,Georgia
21/03/2016,8448,Household Appliances,"Taylor, Mechelle A.",7425,Detroit,Montenegro
21/03/2016,4854,Electronics,"Vargas, Uriel X.",5124,Maria,Guadeloupe
22/03/2016,8319,Household Appliances,"Chang, Deborah Y.",19618,Mesa,Tanzania
22/03/2016,8246,Household Appliances,"Daugherty, Adria E.",76150,Premeno,Norfolk Island
22/03/2016,4080,Grocery,"Gomez, Ginger V.",2864,Bozeman,Rwanda
22/03/2016,8014,Grocery,"Hoover, Norman G.",117441,Massa e Cozzile,Belgium
22/03/2016,61,Electronics,"Keith, Sophia X.",8982,Okotoks,Liberia
22/03/2016,3767,Household Appliances,"Nguyen, Paul L.",61642,Krems an der Donau,South Georgia and The South Sandwich Islands
22/03/2016,9404,Grocery,"Pierce, Rama W.",80230,Folx-les-Caves,Thailand
